month,day,hour,day of week,air_temp_f,3039 power (kW),3538 power (kW),4031 power (kW),6139 power (kW),7951 power (kW),8386 power (kW),8565 power (kW),9278 power (kW)
6,24,23,6,82.83,5.0625,2.25775,1.65675,1.9605,1.58275,0.68575,1.10875,3.14325
,,,,,,,,,,,,
6,25,0,0,80.99,4.5495,1.85925,1.5385,2.23775,0.6645,0.68725,0.6365,2.4495
,,,,,,,,,,,,
6,25,1,0,80.43,3.797,1.624,1.0825,1.2435,0.76675,0.8055,0.3125,2.48325
,,,,,,,,,,,,
6,25,2,0,79.6,4.33125,0.97575,1.06625,0.59425,1.04075,0.65575,0.26425,1.90625
,,,,,,,,,,,,
6,25,3,0,78.68,2.5385,1.45425,1.03775,1.19375,0.942,0.62675,0.26525,2.4125
,,,,,,,,,,,,
6,25,4,0,78.68,1.98875,0.841,0.7175,0.75175,1.39125,0.38075,0.312,2.2175
,,,,,,,,,,,,
6,25,5,0,78.89,0.99075,0.8355,0.99375,1.01825,0.49725,0.90425,0.3035,1.861
,,,,,,,,,,,,
6,25,6,0,78.85,0.93225,1.246,0.5765,1.30075,0.94275,1.3675,0.26575,3.17725
,,,,,,,,,,,,
6,25,7,0,78.7,1.4075,0.9635,0.434,0.462,0.492,0.985,0.272,1.9765
,,,,,,,,,,,,
6,25,8,0,78.9,1.74,1.35325,0.64725,1.293,0.85975,1.5795,0.3135,1.75175
,,,,,,,,,,,,
6,25,9,0,79.81,1.6115,1.1445,0.9335,1.23525,1.689,0.597,0.29525,2.439
,,,,,,,,,,,,
6,25,10,0,82.49,0.85175,2.691,0.861,2.15925,1.045,0.97925,0.26475,2.1705
,,,,,,,,,,,,
6,25,11,0,84.3,0.786,2.661,1.19775,1.137,1.699,0.742,0.28725,2.96775
,,,,,,,,,,,,
6,25,12,0,87.46,0.6445,3.00175,1.77725,2.22125,1.65975,0.79075,1.927,3.32225
,,,,,,,,,,,,
6,25,13,0,89.39,0.63925,2.027,1.63175,2.912,2.9015,1.11175,0.24925,3.825
,,,,,,,,,,,,
6,25,14,0,89.93,0.655,1.27675,1.92075,1.23475,2.87775,1.356,0.26275,3.6475
,,,,,,,,,,,,
6,25,15,0,90.18,0.63175,1.50875,2.64575,3.7475,2.8775,1.30325,1.97,3.21175
,,,,,,,,,,,,
6,25,16,0,90.75,0.6445,1.7075,2.1615,4.357,3.0225,1.12925,0.48225,3.89675
,,,,,,,,,,,,
6,25,17,0,91.67,3.72025,1.54425,2.72425,2.81375,2.8675,1.169,1.813,3.91525
,,,,,,,,,,,,
6,25,18,0,91.76,6.02275,1.6245,3.33725,4.6615,2.70475,2.04025,1.2605,3.80675
,,,,,,,,,,,,
6,25,19,0,90.38,5.5025,3.02225,2.74625,5.09825,2.839,1.94525,0.89875,3.76575
,,,,,,,,,,,,
6,25,20,0,88.73,5.7455,3.17575,2.77025,4.1635,2.2285,0.88325,1.33775,3.033
,,,,,,,,,,,,
6,25,21,0,86.2,5.525,1.66675,2.04125,4.262,2.1285,1.04325,0.23075,3.56225
,,,,,,,,,,,,
6,25,22,0,84.11,5.07675,1.8935,2.13575,2.848,2.40875,0.887,0.27575,3.5845
,,,,,,,,,,,,
6,25,23,0,82.91,4.52275,2.12175,1.85375,1.9845,1.59975,0.64475,0.31375,2.484
,,,,,,,,,,,,
6,26,0,1,81.66,4.41175,1.49575,1.5575,1.93075,1.12475,0.641,0.288,1.973
,,,,,,,,,,,,
6,26,1,1,80.56,4.359,1.8675,1.3795,1.87775,1.33925,0.60525,0.66925,2.22225
,,,,,,,,,,,,
6,26,2,1,80.03,4.343,0.91325,1.041,1.49325,1.541,0.6485,1.25475,1.9245
,,,,,,,,,,,,
6,26,3,1,79.8,3.85475,0.8135,0.741,1.19675,0.47075,0.64475,0.315,1.84025
,,,,,,,,,,,,
6,26,4,1,79.08,1.89475,0.96375,0.74075,1.266,0.9875,0.526,0.278,2.17775
,,,,,,,,,,,,
6,26,5,1,78.64,0.902,0.9115,0.6555,0.62525,0.42375,1.30775,0.27175,1.64775
,,,,,,,,,,,,
6,26,6,1,78.34,0.7265,0.8625,0.71825,1.26125,0.88775,1.68325,0.28525,1.67425
,,,,,,,,,,,,
6,26,7,1,78.14,1.3015,0.923,0.85,1.2435,0.5575,0.943,0.30725,2.108
,,,,,,,,,,,,
6,26,8,1,79.2,1.582,0.98925,0.66625,1.3735,1.62975,0.82775,0.30125,1.9145
,,,,,,,,,,,,
6,26,9,1,80.64,1.184,1.492,0.858,1.626,1.0335,0.64475,0.26875,1.9685
,,,,,,,,,,,,
6,26,10,1,83.16,0.70225,1.26775,0.937,2.497,1.33125,0.5825,0.2695,2.50925
,,,,,,,,,,,,
6,26,11,1,86.54,0.61475,2.84725,1.2515,2.02375,3.187,1.03675,1.4255,3.0035
,,,,,,,,,,,,
6,26,12,1,89.62,0.667,2.843,1.33675,2.89925,3.072,0.82175,0.70275,3.618
,,,,,,,,,,,,
6,26,13,1,90.62,1.426,2.59525,1.304,3.7825,5.43925,1.15775,0.28775,3.3915
,,,,,,,,,,,,
6,26,14,1,92.4,4.72125,2.681,2.1505,5.08075,4.433,1.1125,1.5385,4.54875
,,,,,,,,,,,,
6,26,15,1,94.34,0.725,2.662,2.13225,6.1945,6.308,1.13775,1.20375,4.47775
,,,,,,,,,,,,
6,26,16,1,95.35,0.67675,2.55825,2.457,0.977,1.37175,1.305,0.2725,4.46575
,,,,,,,,,,,,
6,26,17,1,95.74,0.87475,2.01025,2.90925,2.44075,1.82775,1.5075,0.2775,4.5185
,,,,,,,,,,,,
6,26,18,1,95.66,5.37125,2.313,3.94725,2.324,6.67025,2.6085,2.7355,4.3635
,,,,,,,,,,,,
6,26,19,1,94.44,7.227,1.88275,3.57875,6.4775,3.3715,2.35975,2.9625,4.36475
,,,,,,,,,,,,
6,26,20,1,92.33,6.1025,2.14225,2.18375,4.27225,2.41,1.83375,0.284,3.2665
,,,,,,,,,,,,
6,26,21,1,88.56,5.93125,2.598,1.9535,3.9215,1.58675,1.40225,0.3045,3.09925
,,,,,,,,,,,,
6,26,22,1,86.77,5.02025,1.85375,3.525,3.75675,1.6755,1.1445,1.70675,3.38
,,,,,,,,,,,,
6,26,23,1,84.8,5.047,1.89175,3.11475,2.15575,1.4985,0.926,0.2355,3.75925
,,,,,,,,,,,,
6,27,0,2,82.75,4.46425,1.53875,2.875,1.313,1.006,0.68175,0.27725,2.9435
,,,,,,,,,,,,
6,27,1,2,80.81,4.365,0.88325,2.69,1.27775,0.91,0.64625,0.3075,2.50475
,,,,,,,,,,,,
6,27,2,2,79.43,4.326,1.15025,1.5545,1.1035,0.46825,0.62725,0.306,2.09325
,,,,,,,,,,,,
6,27,3,2,78.44,4.28225,0.9465,0.73875,0.8865,1.3425,0.38975,0.268,2.358
,,,,,,,,,,,,
6,27,4,2,77.66,0.956,1.093,0.70475,1.2195,0.37625,0.65,0.26825,1.9335
,,,,,,,,,,,,
6,27,5,2,77.28,0.88225,0.77525,0.561,0.49025,0.95675,0.81225,0.2985,2.2825
,,,,,,,,,,,,
6,27,6,2,76.88,0.8735,0.73775,0.759,1.2005,0.3965,1.15125,0.3075,2.00225
,,,,,,,,,,,,
6,27,7,2,76.52,1.30175,0.78575,0.7625,0.5025,0.51325,0.7595,0.28525,0.99875
,,,,,,,,,,,,
6,27,8,2,77.7,1.83,1.92775,0.569,2.5265,1.03975,1.37575,0.27175,1.848
,,,,,,,,,,,,
6,27,9,2,80.74,1.1265,1.8815,1.41225,1.40275,0.809,1.21225,0.271,2.258
,,,,,,,,,,,,
6,27,10,2,83.09,0.66425,2.0695,1.38675,2.7045,1.58325,0.80925,1.73725,2.8965
,,,,,,,,,,,,
6,27,11,2,87.89,0.6595,1.41875,1.63275,2.78725,3.06525,0.63,0.27175,3.02125
,,,,,,,,,,,,
6,27,12,2,91.15,0.83025,1.3065,1.72025,2.49825,4.596,1.07075,0.273,3.28025
,,,,,,,,,,,,
6,27,13,2,92.99,0.86175,1.5605,1.831,3.86375,4.40525,1.01475,2.12375,3.9015
,,,,,,,,,,,,
6,27,14,2,93.81,1.239,1.713,2.0625,2.248,3.39425,1.62125,0.25275,4.51225
,,,,,,,,,,,,
6,27,15,2,96.53,0.66275,2.29725,2.58575,1.06575,5.4545,1.7605,1.78375,4.048
,,,,,,,,,,,,
6,27,16,2,97.16,0.58475,2.3475,3.7845,3.1145,0.4905,1.69525,0.2785,4.55025
,,,,,,,,,,,,
6,27,17,2,97.01,1.39,2.3225,4.654,3.27325,0.65275,1.53275,0.2335,4.552
,,,,,,,,,,,,
6,27,18,2,96.45,6.11175,2.30675,5.2625,2.91575,6.0155,2.8535,2.326,4.46125
,,,,,,,,,,,,
6,27,19,2,95.51,6.005,2.0965,4.59225,6.8085,3.978,2.2075,2.8785,4.394
,,,,,,,,,,,,
6,27,20,2,92.38,6.33175,1.54075,3.41775,4.2115,3.2635,1.764,1.2105,4.02475
,,,,,,,,,,,,
6,27,21,2,89.22,6.3335,1.9805,3.81675,4.39125,2.10125,1.375,0.23425,3.28925
,,,,,,,,,,,,
6,27,22,2,87.25,5.276,1.12975,3.6065,2.857,2.17875,0.955,1.29375,4.054
,,,,,,,,,,,,
6,27,23,2,85.52,5.1685,1.09925,2.96625,2.268,1.39675,0.84525,0.71,3.23125
,,,,,,,,,,,,
6,28,0,3,83.39,4.587,1.07975,2.6775,1.488,1.51075,0.63525,0.308,2.4455
,,,,,,,,,,,,
6,28,1,3,81.57,4.4245,0.969,2.58825,1.66425,0.97975,0.67275,0.274,2.017
,,,,,,,,,,,,
6,28,2,3,79.57,4.39025,0.75175,2.5365,0.51875,1.21675,0.6585,0.26675,2.172
,,,,,,,,,,,,
6,28,3,3,78.59,3.699,0.825,2.19725,0.52575,0.572,0.592,0.296,1.83525
,,,,,,,,,,,,
6,28,4,3,77.88,1.4645,0.82225,2.20825,0.6375,0.4265,0.3445,0.30975,2.64775
,,,,,,,,,,,,
6,28,5,3,77.63,0.7755,0.523,2.1455,0.50175,0.96325,1.59725,0.2805,1.693
,,,,,,,,,,,,
6,28,6,3,77.36,2.41925,0.504,1.62525,0.50975,0.34375,1.17975,0.267,2.1805
,,,,,,,,,,,,
6,28,7,3,76.91,0.76325,0.6275,0.60775,0.558,1.518,0.6175,0.29,2.15525
,,,,,,,,,,,,
6,28,8,3,77.93,0.772,0.7385,0.43725,1.941,0.714,1.34325,0.31,2.1775
,,,,,,,,,,,,
6,28,9,3,80.02,0.79775,0.83875,0.67025,1.63025,0.83375,0.5115,1.11175,2.233
,,,,,,,,,,,,
6,28,10,3,83.73,0.73325,0.87475,1.337,1.91775,1.77775,0.80175,0.7335,3.0305
,,,,,,,,,,,,
6,28,11,3,87.54,0.70625,1.32975,2.82375,2.18925,3.0605,0.99875,0.281,3.11175
,,,,,,,,,,,,
6,28,12,3,90.3,0.84825,1.3525,1.84475,2.30525,2.8685,0.94425,1.3125,3.45275
,,,,,,,,,,,,
6,28,13,3,91.9,0.81475,1.319,2.0065,1.84825,3.9775,1.38875,1.04775,3.66425
,,,,,,,,,,,,
6,28,14,3,94.59,0.79025,1.82875,2.09325,1.065,3.84175,1.808,0.23575,4.50975
,,,,,,,,,,,,
6,28,15,3,96.18,0.77025,1.76275,2.4465,4.55325,3.678,1.6765,2.558,4.01075
,,,,,,,,,,,,
6,28,16,3,96.77,0.79075,2.52675,2.28075,5.049,3.138,1.46875,0.2965,4.47925
,,,,,,,,,,,,
6,28,17,3,96.41,1.26075,2.882,3.17025,3.17225,2.99875,2.79575,2.64,4.5155
,,,,,,,,,,,,
6,28,18,3,96.25,5.11775,2.218,5.1205,3.67325,3.91325,2.08325,1.15675,4.3385
,,,,,,,,,,,,
6,28,19,3,94.81,1.5815,2.04025,3.97625,4.02425,4.4665,1.9645,1.5325,3.936
,,,,,,,,,,,,
6,28,20,3,92.25,0.77375,2.3345,2.432,3.38425,2.9125,1.66475,0.737,3.0975
,,,,,,,,,,,,
6,28,21,3,89.89,1.11425,2.79525,4.2485,2.32575,2.298,1.3955,0.30175,3.11025
,,,,,,,,,,,,
6,28,22,3,86.8,2.19525,2.16475,5.938,3.00325,2.1005,0.52475,1.60325,3.668
,,,,,,,,,,,,
6,28,23,3,84.56,0.709,1.88825,1.1695,2.466,2.4465,0.809,0.23225,2.9905
,,,,,,,,,,,,
6,29,0,4,82.37,0.803,1.693,0.67225,2.46875,1.556,0.5485,0.30575,2.29275
,,,,,,,,,,,,
6,29,1,4,80.64,0.7825,1.01275,0.82225,1.174,1.79525,0.5305,0.31025,2.1435
,,,,,,,,,,,,
6,29,2,4,79.69,2.30175,1.17925,1.0355,0.94525,0.89525,0.3375,0.26975,2.21725
,,,,,,,,,,,,
6,29,3,4,79.53,0.8485,0.9195,0.8295,0.55925,1.3955,0.5625,0.26725,2.13825
,,,,,,,,,,,,
6,29,4,4,79.28,0.81275,1.00875,0.966,1.43275,0.9145,0.27625,0.303,1.946
,,,,,,,,,,,,
6,29,5,4,78.93,0.78775,0.91125,0.7755,0.55425,0.883,0.852,0.30975,2.85975
,,,,,,,,,,,,
6,29,6,4,78.32,0.7995,0.92775,0.751,0.5505,0.89225,1.1735,0.27725,2.4815
,,,,,,,,,,,,
6,29,7,4,78.25,0.69325,0.8375,0.602,1.39175,1.083,0.32525,0.2685,2.073
,,,,,,,,,,,,
6,29,8,4,79.09,0.77675,0.9885,0.4765,1.17125,1.2115,1.49875,0.28825,0.85325
,,,,,,,,,,,,
6,29,9,4,81.1,0.8045,1.16425,0.706,3.77275,1.5275,1.6345,0.892,1.74675
,,,,,,,,,,,,
6,29,10,4,83.53,3.8645,1.645,1.162,2.44425,1.425,0.667,0.98625,2.50075
,,,,,,,,,,,,
6,29,11,4,87.04,2.07525,1.85275,2.54875,2.5045,1.82975,0.62675,0.2325,2.812
,,,,,,,,,,,,
6,29,12,4,90.34,0.777,1.8345,5.5655,1.69425,0.3275,1.2215,0.276,3.055
,,,,,,,,,,,,
6,29,13,4,92.32,0.7995,0.72675,2.94975,1.50425,4.26425,0.96975,2.1615,3.72675
,,,,,,,,,,,,
6,29,14,4,94.51,0.783,0.75325,2.78875,2.21725,3.431,1.0205,0.26675,3.98625
,,,,,,,,,,,,
6,29,15,4,95.43,2.634,0.7355,2.68725,3.78875,3.994,1.0925,1.625,4.1345
,,,,,,,,,,,,
6,29,16,4,96.95,4.68675,1.79675,2.87475,3.17825,3.64825,1.30275,1.7795,4.547
,,,,,,,,,,,,
6,29,17,4,97.18,5.27775,0.8445,2.891,3.72325,2.87525,1.47775,1.138,4.52125
,,,,,,,,,,,,
6,29,18,4,96.51,5.17125,1.63775,2.02575,2.632,3.5335,3.0585,2.4525,4.40625
,,,,,,,,,,,,
6,29,19,4,94.55,3.826,0.42225,2.17575,1.98075,2.7985,1.658,0.247,4.00025
,,,,,,,,,,,,
6,29,20,4,91.3,0.787,1.952,2.6865,1.75875,4.6995,1.4895,1.82425,3.00675
,,,,,,,,,,,,
6,29,21,4,88.21,0.7615,1.5985,2.94625,1.55825,3.72725,1.13025,0.24775,3.0845
,,,,,,,,,,,,
6,29,22,4,86.06,0.6585,2.0305,3.2995,5.32325,2.71975,0.75675,0.308,3.9985
,,,,,,,,,,,,
6,29,23,4,83.58,0.786,1.17675,2.3695,2.24325,2.607,0.54875,0.299,2.67475
,,,,,,,,,,,,
6,30,0,5,82.33,1.81575,1.2975,1.36175,1.28225,1.65925,0.56,1.60375,2.37225
,,,,,,,,,,,,
6,30,1,5,81.45,0.784,0.996,0.961,1.31325,1.054,0.556,0.23575,2.0985
,,,,,,,,,,,,
6,30,2,5,80.75,0.77225,0.55425,0.977,1.66825,1.0035,0.561,0.30575,2.29525
,,,,,,,,,,,,
6,30,3,5,80,0.76475,0.3475,0.82275,1.25425,0.412,0.45825,0.308,2.3385
,,,,,,,,,,,,
6,30,4,5,79.41,0.791,0.845,0.71575,0.53,0.849,0.3815,0.274,2.86375
,,,,,,,,,,,,
6,30,5,5,79.19,0.7125,0.3845,0.61425,1.25725,0.53325,1.2345,0.26875,2.478
,,,,,,,,,,,,
6,30,6,5,78.97,0.76375,0.361,0.86225,0.487,0.92875,1.0195,0.29475,2.26775
,,,,,,,,,,,,
6,30,7,5,78.57,0.78,0.36,0.51275,1.36675,1.21025,0.3955,0.3085,2.1385
,,,,,,,,,,,,
6,30,8,5,79.86,1.818,1.0345,0.43525,1.2465,2.76075,1.3615,0.2905,1.96025
,,,,,,,,,,,,
6,30,9,5,81.61,0.84375,1.23925,0.67875,1.3455,3,1.2285,0.27025,2.03775
,,,,,,,,,,,,
6,30,10,5,85.92,0.7865,1.50425,0.71875,1.4725,1.99525,1.47775,1.785,2.87325
,,,,,,,,,,,,
6,30,11,5,89.15,2.66675,3.13075,1.51475,2.0055,1.9715,1.672,0.273,3.071
,,,,,,,,,,,,
6,30,12,5,90.06,0.782,3.116,1.61575,4.668,1.07375,1.107,1.67,3.334
,,,,,,,,,,,,
6,30,13,5,93.87,2.2535,3.22175,1.96075,4.58625,0.32925,1.25675,2.84625,4.9485
,,,,,,,,,,,,
6,30,14,5,96.27,1.51975,2.402,2.30425,3.86675,0.37125,1.1615,1.95875,5.1005
,,,,,,,,,,,,
6,30,15,5,96.73,2.356,3.169,2.20025,3.20475,2.05,1.1485,3.006,4.75075
,,,,,,,,,,,,
6,30,16,5,97.36,2.9845,2.4785,2.4975,2.3675,6.949,1.408,3.04475,4.489
,,,,,,,,,,,,
6,30,17,5,97.52,2.031,2.38625,2.90025,2.70425,4.27875,1.3535,2.974,4.84325
,,,,,,,,,,,,
6,30,18,5,95.95,1.819,2.36525,3.852,2.897,4.02175,2.117,2.9605,4.382
,,,,,,,,,,,,
6,30,19,5,94.41,2.77775,1.8905,3.56575,2.77875,3.12175,1.63175,3.0005,3.754
,,,,,,,,,,,,
6,30,20,5,91.48,2.5825,1.94175,3.6665,5.159,2.98925,1.0605,2.83325,3.3565
,,,,,,,,,,,,
6,30,21,5,88.7,0.73875,1.86475,2.067,3.27875,2.31625,1.2785,3.1915,3.603
,,,,,,,,,,,,
6,30,22,5,85.97,2.28875,1.75525,2.34425,6.29775,1.89575,0.37325,5.6515,3.1945
,,,,,,,,,,,,
6,30,23,5,83.26,0.78675,1.30475,3.2755,4.17525,1.92725,0.55925,2.7355,2.53125
,,,,,,,,,,,,
7,1,0,6,81.3,2.38275,1.04125,1.69525,1.2735,1.94925,0.5765,2.58,3.0215
,,,,,,,,,,,,
7,1,1,6,79.69,0.7695,1.00925,1.20525,1.1835,0.8945,0.58225,1.77025,2.30725
,,,,,,,,,,,,
7,1,2,6,79.07,0.76725,0.66575,1.1085,0.9615,0.98275,0.5385,1.78,2.60075
,,,,,,,,,,,,
7,1,3,6,78.41,0.79,1.0515,0.8985,1.30825,0.84325,0.4545,1.61675,1.87175
,,,,,,,,,,,,
7,1,4,6,78.1,0.73875,0.59525,0.7345,0.588,1.0065,0.547,1.37625,2.06175
,,,,,,,,,,,,
7,1,5,6,78.09,2.10975,0.6985,0.734,1.40275,0.88275,0.98575,1.67,1.88525
,,,,,,,,,,,,
7,1,6,6,77.65,0.78975,0.6585,0.6985,0.5575,0.463,0.90925,1.5105,1.96975
,,,,,,,,,,,,
7,1,7,6,77.71,0.78225,0.6105,0.41775,2.0295,1.26375,0.3145,1.5885,1.7085
,,,,,,,,,,,,
7,1,8,6,78.64,0.85475,1.53875,0.4335,2.9095,1.02025,1.42175,1.1175,2.069
,,,,,,,,,,,,
7,1,9,6,80.11,0.7905,0.90025,1.8625,3.1715,1.1075,0.663,0.92825,2.21025
,,,,,,,,,,,,
7,1,10,6,82.43,0.77225,1.384,3.194,3.38375,1.97425,0.872,0.9825,3.159
,,,,,,,,,,,,
7,1,11,6,87.84,2.779,1.7335,2.827,4.0025,2.02625,0.7355,1.56,3.222
,,,,,,,,,,,,
7,1,12,6,89.6,0.69575,2.4225,3.056,2.5795,2.392,0.74275,1.8445,3.70125
,,,,,,,,,,,,
7,1,13,6,93.21,2.22575,2.71725,4.03475,1.022,3.00375,1.09925,1.969,4.7995
,,,,,,,,,,,,
7,1,14,6,97.6,2.01125,2.9925,0.9105,4.1895,3.58075,1.19575,2.54975,5.3805
,,,,,,,,,,,,
7,1,15,6,99.69,1.89075,2.667,0.66675,5.588,4.1255,1.54675,2.85075,5.18325
,,,,,,,,,,,,
7,1,16,6,100.54,2.76175,3.159,0.4955,5.48275,3.33725,1.742,3.3805,4.67525
,,,,,,,,,,,,
7,1,17,6,101.03,3.53325,2.679,1.04975,5.48425,3.524,3.24725,4.477,4.68725
,,,,,,,,,,,,
7,1,18,6,99.69,3.1425,2.215,1.85125,4.66625,3.97225,2.42175,3.82875,4.452
,,,,,,,,,,,,
7,1,19,6,97.91,2.14625,2.9235,2.38175,3.4775,2.46975,1.554,3.49125,4.397
,,,,,,,,,,,,
7,1,20,6,94.44,4.6195,2.60575,1.7755,2.79175,3.28975,1.44575,3.06675,4.1975
,,,,,,,,,,,,
7,1,21,6,91.22,4.9605,2.12875,1.60325,2.34925,2.95675,1.5385,3.78925,3.69275
,,,,,,,,,,,,
7,1,22,6,87.82,4.78625,1.72375,1.1855,2.77475,1.89125,0.83675,3.6515,3.4905
,,,,,,,,,,,,
7,1,23,6,84.46,4.66275,1.44075,0.76325,3.06325,1.15175,0.59675,2.78475,2.4565
,,,,,,,,,,,,
7,2,0,0,82.32,4.49725,0.93575,0.733,2.025,1.312,0.5255,2.23075,2.145
,,,,,,,,,,,,
7,2,1,0,80.33,4.54475,0.95525,0.624,1.97875,1.4115,0.542,1.78225,1.979
,,,,,,,,,,,,
7,2,2,0,79.08,4.433,0.89775,0.781,1.8135,0.409,0.5675,1.70825,1.88175
,,,,,,,,,,,,
7,2,3,0,78.7,4.4805,0.86175,0.5955,1.282,1.36325,0.57725,1.589,1.71375
,,,,,,,,,,,,
7,2,4,0,79.01,2.57825,0.8625,0.615,0.55025,0.39875,0.2785,1.52375,2.88925
,,,,,,,,,,,,
7,2,5,0,78.66,2.41325,0.49175,0.57975,1.29725,0.98075,0.6875,1.5285,2.375
,,,,,,,,,,,,
7,2,6,0,76.54,1.01875,1.0225,0.46175,0.9245,0.96675,0.9295,1.64025,1.80375
,,,,,,,,,,,,
7,2,7,0,76.15,2.50225,0.83775,0.43575,0.90925,0.506,0.76825,0.8525,2.092
,,,,,,,,,,,,
7,2,8,0,77.77,1.2455,0.59475,0.74675,1.42425,1.48575,1.017,1.11325,2.03325
,,,,,,,,,,,,
7,2,9,0,80.89,0.823,0.9175,1.055,1.4905,1.3155,0.5385,0.7105,2.28
,,,,,,,,,,,,
7,2,10,0,84.77,0.85125,1.222,1.339,1.6215,2.64575,0.864,0.64125,2.7295
,,,,,,,,,,,,
7,2,11,0,88.25,0.73825,1.33075,1.24675,0.8525,2.84825,1.615,0.65475,3.481
,,,,,,,,,,,,
7,2,12,0,89.74,1.1715,1.51325,1.55475,0.87525,3.1115,1.59575,0.63825,3.4525
,,,,,,,,,,,,
7,2,13,0,92.9,5.19475,1.62325,1.49525,0.94075,3.21025,1.35475,1.4315,4.17625
,,,,,,,,,,,,
7,2,14,0,95.21,1.47775,1.975,1.9875,1.82725,4.13625,1.3995,2.8055,4.385
,,,,,,,,,,,,
7,2,15,0,97.68,1.344,1.876,2.00875,3.9465,5.5045,1.38525,2.31825,4.61425
,,,,,,,,,,,,
7,2,16,0,99.27,5.3795,2.882,2.2365,0.95725,0.3645,2.278,0.63675,4.50875
,,,,,,,,,,,,
7,2,17,0,98.9,1.357,2.41775,2.26875,2.754,0.784,2.52125,1.208,4.63475
,,,,,,,,,,,,
7,2,18,0,99.1,0.80175,2.08125,2.54625,5.07825,6.98625,2.9325,2.7695,4.43225
,,,,,,,,,,,,
7,2,19,0,97.63,4.28275,1.85775,2.3995,4.9735,5.12875,2.7045,3.00525,4.4375
,,,,,,,,,,,,
7,2,20,0,94.74,5.0985,1.416,1.8245,3.2565,3.291,2.325,2.97625,4.24
,,,,,,,,,,,,
7,2,21,0,91.76,5.09725,1.292,1.7835,3.3925,3.016,1.53475,2.87975,3.99125
,,,,,,,,,,,,
7,2,22,0,89.08,4.865,2.0455,1.16575,3.3585,1.82375,0.88975,2.87525,3.69175
,,,,,,,,,,,,
7,2,23,0,86.72,4.7675,1.71925,0.783,2.63075,1.75075,0.91175,5.39375,3.58075
,,,,,,,,,,,,
7,3,0,1,84.44,4.66975,1.1095,0.82475,1.63275,1.695,0.658,2.62675,3.057
,,,,,,,,,,,,
7,3,1,1,82.54,4.5955,1.04,0.78375,2.14,1.0445,0.87525,2.51725,2.34425
,,,,,,,,,,,,
7,3,2,1,80.38,4.55175,0.65825,0.77225,1.27,1.04625,0.6445,1.64875,2.23625
,,,,,,,,,,,,
7,3,3,1,78.94,4.465,0.98925,0.748,0.55325,0.7725,0.6375,1.499,1.9665
,,,,,,,,,,,,
7,3,4,1,78.34,2.54325,0.68475,0.714,1.29175,1.112,0.362,1.5325,2.236
,,,,,,,,,,,,
7,3,5,1,77.6,0.78725,0.95725,0.4455,0.53925,0.7395,1.3425,1.53575,1.78825
,,,,,,,,,,,,
7,3,6,1,76.15,0.7915,0.65225,0.454,1.3955,0.4225,1.05775,1.64075,2.20675
,,,,,,,,,,,,
7,3,7,1,75.64,2.0125,0.7155,0.703,1.48625,1.123,0.68,0.70075,1.633
,,,,,,,,,,,,
7,3,8,1,78.32,0.7745,0.61675,0.726,0.7165,0.92575,1.52775,0.725,1.937
,,,,,,,,,,,,
7,3,9,1,81.33,0.77275,1.30275,0.74925,3.10625,1.18575,1.041,0.71925,2.85325
,,,,,,,,,,,,
7,3,10,1,84.53,2.454,1.4545,1.39925,2.04775,2.315,0.75475,0.62925,3.04375
,,,,,,,,,,,,
7,3,11,1,88.61,4.34175,2.30375,1.60975,2.927,2.66175,0.9995,1.09475,3.22325
,,,,,,,,,,,,
7,3,12,1,91.29,4.64725,2.65,1.44475,1.90675,3.1645,1.19075,1.8255,3.846
,,,,,,,,,,,,
7,3,13,1,94.22,3.503,2.44425,2.0755,1.1705,3.322,1.27475,1.5635,4.5425
,,,,,,,,,,,,
7,3,14,1,96.89,0.75,2.26575,1.97525,2.1305,2.64125,1.53525,1.0655,4.52
,,,,,,,,,,,,
7,3,15,1,98.69,0.77725,2.57125,1.7585,3.39225,0.35475,1.78825,3.0305,4.70075
,,,,,,,,,,,,
7,3,16,1,99.82,0.69625,2.40275,2.47,1.11575,0.4045,1.9105,0.6105,4.534
,,,,,,,,,,,,
7,3,17,1,100.55,0.80125,2.62475,2.54725,3.75125,0.31875,1.9005,0.25325,4.65525
,,,,,,,,,,,,
7,3,18,1,100.51,1.69825,2.14275,2.504,5.42925,5.15,2.45925,3.00025,4.4865
,,,,,,,,,,,,
7,3,19,1,99.87,1.58575,2.4935,2.2585,5.29475,5.01275,2.066,2.90925,4.479
,,,,,,,,,,,,
7,3,20,1,97.58,2.54475,2.53325,2.32425,3.6565,3.29975,1.673,2.851,4.35525
,,,,,,,,,,,,
7,3,21,1,93.47,3.6465,1.82575,1.606,3.375,2.55175,1.463,2.79225,4.10975
,,,,,,,,,,,,
7,3,22,1,90.48,4.81975,1.81975,1.21775,3.75475,1.8955,1.023,2.836,4.24625
,,,,,,,,,,,,
7,3,23,1,87.41,4.84125,1.71775,1.0665,2.81575,2.463,1.06275,2.71975,3.32525
,,,,,,,,,,,,
7,4,0,2,86.03,4.74025,1.46525,0.7365,4.69275,1.507,0.7215,3.5385,4.73175
,,,,,,,,,,,,
7,4,1,2,84.24,4.627,1.30075,1.11375,5.31525,1.69175,0.72275,2.604,2.893
,,,,,,,,,,,,
7,4,2,2,82.08,4.62575,1.14275,0.89125,4.6,1.08725,0.764,1.86925,2.64925
,,,,,,,,,,,,
